0
0 d=899
0
899 A 5 0 -1 2 1 -2
899 A 6 0 -1 2 1 -2
899 A 7 0 3 1 -3 -1
899 A 9 0 -1 2 1 -2
899 A 10 0 -1 2 1 -2
899 A 11 0 -2 4 2 -4
899 A 12 0 5 2 -5 -2
899 A 12 0 -1 2 1 -2
899 A 14 0 -3 6 3 -6
899 A 15 0 4 7 -4 -7
899 A 15 0 -1 2 1 -2
899 A -1 1 26 0 -26 0
899 A 0 1 26 0 -26 0
899 A -3 1 73 1 -73 -1
899 A -3 1 43 0 -43 0
899 A -3 1 34 0 -34 0
899 A 2 1 43 0 -43 0
899 A 2 1 34 0 -34 0
899 A 2 1 -74 1 74 -1
899 A -5 1 89 2 -89 -2
899 A 4 1 -91 2 91 -2
899 A -6 1 74 2 -74 -2
899 A -6 1 16 0 -16 0
899 A 5 1 16 0 -16 0
899 A 5 1 -76 2 76 -2
899 A 17 0 -3 6 3 -6
899 A -9 1 82 3 -82 -3
899 A 8 1 -85 3 85 -3
899 A -10 1 44 2 -44 -2
899 A -10 1 51 2 -51 -2
899 A -10 1 94 4 -94 -4
899 A 9 1 -98 4 98 -4
899 A 9 1 -53 2 53 -2
899 A 9 1 -46 2 46 -2
899 A 18 0 -1 2 1 -2
899 A 20 0 9 2 -9 -2
899 A 20 0 -1 2 1 -2
899 A 22 0 9 4 -9 -4
899 A -21 1 23 1 -23 -1
899 A 20 1 -24 1 24 -1
899 A -1 2 30 0 -30 0
899 A 30 0 11 8 -11 -8
899 A 5 0 2 1 2 1
899 A 17 0 5 7 5 7
899 A 19 0 -4 8 -4 8
899 A 23 0 9 5 9 5
899 A 4 0 1 1 2 -1
899 A 4 0 -1 1 0 1
899 A 5 0 -3 2 2 -1
899 A 5 0 1 2 -1 -1
899 A 6 0 -2 1 -1 -1
899 A 7 0 -4 3 -1 -3
899 A 7 0 -4 2 -1 -1
899 A 7 0 -3 3 0 -2
899 A 7 0 2 3 -1 2
899 A 7 0 2 2 2 -1
899 A 7 0 -2 2 0 -3
899 A 7 0 -1 1 0 1
899 A 8 0 -5 3 -2 1
899 A 8 0 3 1 4 -3
899 A 8 0 -3 1 -2 -1
899 A 8 0 -3 3 0 3
899 A 8 0 2 3 1 1
899 A 8 0 -2 3 1 -3
899 A 8 0 1 3 4 -1
899 A 8 0 -1 1 0 1
899 A 9 0 -5 4 2 -1
899 A 9 0 4 1 2 -4
899 A 9 0 -4 2 -2 -2
899 A 9 0 1 4 -1 -1
899 A 10 0 -6 3 1 1
899 A 10 0 -4 1 -1 3
899 A 10 0 -4 3 -1 -3
899 A 10 0 3 3 -2 1
899 A 10 0 3 1 -2 3
899 A 10 0 -3 1 2 1
899 A 11 0 -6 5 -1 -5
899 A 11 0 -6 4 -5 1
899 A 11 0 -6 3 -1 -1
899 A 11 0 5 1 -3 -5
899 A 11 0 -5 2 -4 1
899 A 11 0 -5 4 7 -5
899 A 11 0 -5 5 0 4
899 A 11 0 -7 4 -4 2
899 A 11 0 4 3 -1 2
899 A 11 0 4 1 2 4
899 A 11 0 -4 3 -2 5
899 A 11 0 -4 4 0 5
899 A 11 0 3 4 2 2
899 A 11 0 3 3 2 -1
899 A 11 0 3 2 3 1
899 A 11 0 -3 2 1 2
899 A 11 0 -3 3 0 3
899 A 11 0 -3 5 1 3
899 A 11 0 2 5 -1 -4
899 A 11 0 -2 2 0 -1
899 A 11 0 -2 3 1 -3
899 A 11 0 -1 1 0 -2
899 A 12 0 -7 5 -2 -5
899 A 12 0 -5 1 -4 5
899 A 12 0 4 1 -1 5
899 A 12 0 -2 1 -1 -1
899 A 13 0 -7 6 -8 4
899 A 13 0 -7 5 8 -6
899 A 13 0 -7 4 6 -5
899 A 13 0 -7 3 -4 -3
899 A 13 0 -7 2 -5 -2
899 A 13 0 6 1 -1 2
899 A 13 0 -6 1 -1 5
899 A 13 0 -6 2 4 2
899 A 13 0 -6 3 8 -5
899 A 13 0 -6 4 -1 -2
899 A 13 0 -6 6 0 6
899 A 13 0 5 3 4 5
899 A 13 0 5 1 -4 5
899 A 13 0 -5 1 -2 6
899 A 13 0 -5 2 -2 3
899 A 13 0 -5 3 -9 6
899 A 13 0 -5 4 -3 1
899 A 13 0 -5 5 0 2
899 A 13 0 -5 6 -3 5
899 A 13 0 4 4 1 6
899 A 13 0 4 1 -4 6
899 A 13 0 -4 1 1 -4
899 A 13 0 -4 2 -1 -1
899 A 13 0 -4 3 1 3
899 A 13 0 -4 4 0 -4
899 A 13 0 3 6 2 3
899 A 13 0 3 5 -3 -3
899 A 13 0 3 4 -1 -5
899 A 13 0 3 2 -1 3
899 A 13 0 3 1 3 -4
899 A 13 0 -3 2 -2 -4
899 A 13 0 -3 3 0 -1
899 A 13 0 2 6 -2 -5
899 A 13 0 2 2 2 -1
899 A 13 0 2 1 1 4
899 A 13 0 -2 2 0 5
899 A 13 0 -1 1 0 -3
899 A 13 0 -1 6 -2 5
899 A 13 0 -2 4 3 -6
899 A 14 0 6 1 -7 1
899 A 14 0 -6 1 -3 5
899 A 14 0 -6 3 -3 -3
899 A 14 0 -6 5 5 -3
899 A 14 0 -9 5 -2 1
899 A 14 0 5 1 -2 5
899 A 14 0 -5 5 0 3
899 A 14 0 4 5 1 1
899 A 14 0 4 3 -7 5
899 A 14 0 -4 1 -3 -1
899 A 14 0 -4 3 -1 -3
899 A 14 0 -3 3 0 5
899 A 14 0 2 5 -7 3
899 A 14 0 2 3 -1 -5
899 A 14 0 -1 1 0 1
899 A 15 0 -8 7 2 -1
899 A 15 0 -8 4 2 2
899 A 15 0 7 1 2 -4
899 A 15 0 4 4 -4 2
899 A 15 0 1 7 -1 -1
899 A -1 1 101 0 49 0
899 A -1 1 94 0 -79 0
899 A -1 1 92 0 22 0
899 A -1 1 91 0 89 0
899 A -1 1 88 0 23 0
899 A -1 1 77 0 -38 0
899 A -1 1 76 0 74 0
899 A -1 1 73 0 -37 0
899 A -1 1 71 0 19 0
899 A -1 1 68 0 43 0
899 A -1 1 67 0 47 0
899 A -1 1 46 0 44 0
899 A 0 1 101 0 49 0
899 A 0 1 94 0 -79 0
899 A 0 1 92 0 22 0
899 A 0 1 91 0 89 0
899 A 0 1 88 0 23 0
899 A 0 1 77 0 -38 0
899 A 0 1 76 0 74 0
899 A 0 1 73 0 -37 0
899 A 0 1 71 0 19 0
899 A 0 1 68 0 43 0
