13 A 0 2 12 1 -12 -1
13 A 4 0 2 -1 2 -1
13 A 5 0 2 -2 -2 -2
13 T 2 7 4 0 0
13 T 12 14 12 1 0
13 U 9 1 1 -1 0
13 U 1 1 1 -1 0
13 Q 6 14 7 0 0 0 0 0 0 0
13 Q 6 1 7 11 0 1 1 0 0 -1
13 Q 14 1 14 1 0 1 0 -1 0 -1
13 Q 8 14 9 15 -1 0 -1 0 0 0
