330 A 0 1 -89 0 89 0
330 A 0 1 -109 0 109 0
330 A 0 1 -131 0 131 0
330 A 0 2 -89 0 89 0
330 A 0 2 -109 0 109 0
330 A 0 2 -131 0 131 0
330 A 0 2 -199 0 199 0
330 A 0 2 -221 0 221 0
330 A 0 2 -241 0 241 0
330 A 0 2 -329 0 329 0
330 A 0 4 -109 0 109 0
330 A 0 4 -131 0 131 0
330 A 0 4 -221 0 221 0
330 A 0 4 -551 2 551 -2
330 A 7 0 0 -1 0 -1
330 A 14 0 7 -1 7 -1
330 A 19 0 0 -7 0 -7
330 A 23 0 0 -7 0 -7
330 A 31 0 0 -13 0 -13
330 A 37 0 0 -7 0 -7
330 A 49 0 0 -8 0 -8
330 A 61 0 0 -12 0 -12
330 A 67 0 0 -24 0 -24
330 A 83 0 0 -37 0 -37
330 A 107 0 0 -36 0 -36
330 A 133 0 0 -50 0 -50
330 A 157 0 0 -39 0 -39
330 A 163 0 0 -81 0 -81
330 A 4 0 -1 -1 -1 1
330 A 5 0 -1 -1 1 -1
330 A 5 0 -2 -1 -2 1
330 A 5 0 -1 -2 1 -2
330 A 5 0 -2 -2 -2 2
330 A 6 0 -1 -1 1 -1
330 A 7 0 -1 -1 -3 3
330 A 7 0 1 -1 3 3
330 A 7 0 -2 -1 -1 -3
330 A 7 0 2 -1 1 -3
330 A 7 0 -3 -1 1 2
330 A 7 0 3 -1 -1 2
330 A 7 0 0 -2 0 3
330 A 7 0 -2 -2 2 -2
330 A 7 0 -3 -2 -3 2
330 A 7 0 -2 -3 -2 3
330 A 8 0 -1 -1 3 -3
330 A 8 0 1 -1 -3 -3
330 A 8 0 -3 -1 1 -3
330 A 8 0 3 -1 -1 -3
330 A 9 0 -1 -1 4 -4
330 A 9 0 1 -1 -4 -4
330 A 9 0 -2 -1 2 -1
330 A 9 0 -4 -1 1 2
330 A 9 0 4 -1 -1 2
330 A 9 0 -2 -2 2 -2
330 A 9 0 -4 -2 1 4
330 A 9 0 4 -2 -1 4
330 A 9 0 -2 -4 2 -4
330 A 10 0 -1 -1 1 -1
330 A 10 0 -3 -1 -3 1
330 A 10 0 -1 -3 1 -3
330 A 10 0 -3 -3 -3 3
330 A 11 0 -1 -1 1 -1
330 A 11 0 -2 -1 -5 -3
330 A 11 0 2 -1 5 -3
330 A 11 0 -3 -1 4 -5
330 A 11 0 3 -1 -4 -5
330 A 11 0 -4 -1 3 2
330 A 11 0 4 -1 -3 2
330 A 11 0 -5 -1 -2 -4
330 A 11 0 5 -1 2 -4
330 A 11 0 -1 -2 1 -2
330 A 11 0 -2 -2 -5 5
330 A 11 0 2 -2 5 5
330 A 11 0 -4 -2 3 4
330 A 11 0 4 -2 -3 4
330 A 11 0 -5 -2 -2 3
330 A 11 0 5 -2 2 3
330 A 11 0 -1 -3 1 -3
330 A 11 0 -3 -3 4 -4
330 A 11 0 3 -3 -4 -4
330 A 11 0 -4 -3 3 -5
330 A 11 0 4 -3 -3 -5
330 A 11 0 -1 -4 1 -4
330 A 11 0 -5 -4 -2 -5
330 A 11 0 5 -4 2 -5
330 A 11 0 -1 -5 1 -5
330 A 12 0 -1 -1 -5 5
330 A 12 0 1 -1 5 5
330 A 12 0 -5 -1 -1 5
330 A 12 0 5 -1 1 5
330 A 12 0 -5 -2 5 -2
330 A 13 0 0 -1 0 5
330 A 13 0 -1 -1 -2 2
330 A 13 0 1 -1 2 2
330 A 13 0 -2 -1 6 -3
330 A 13 0 2 -1 -6 -3
330 A 13 0 -3 -1 3 -1
330 A 13 0 -4 -1 -6 -5
330 A 13 0 4 -1 6 -5
330 A 13 0 -5 -1 -2 3
330 A 13 0 5 -1 2 3
330 A 13 0 -6 -1 3 6
330 A 13 0 6 -1 -3 6
330 A 13 0 0 -2 0 -4
330 A 13 0 -1 -2 5 3
330 A 13 0 1 -2 -5 3
330 A 13 0 -3 -2 1 -5
330 A 13 0 3 -2 -1 -5
330 A 13 0 -4 -2 3 5
330 A 13 0 4 -2 -3 5
330 A 13 0 -5 -2 3 4
330 A 13 0 5 -2 -3 4
330 A 13 0 -6 -2 -5 6
330 A 13 0 6 -2 5 6
330 A 13 0 0 -3 0 6
330 A 13 0 -1 -3 2 -6
330 A 13 0 1 -3 -2 -6
330 A 13 0 -3 -3 -5 5
330 A 13 0 3 -3 5 5
330 A 13 0 -4 -3 -1 4
330 A 13 0 4 -3 1 4
330 A 13 0 -2 -4 -4 -5
330 A 13 0 2 -4 4 -5
330 A 13 0 -4 -4 6 -6
330 A 13 0 4 -4 -6 -6
330 A 13 0 -5 -4 5 -4
330 A 13 0 -6 -4 -6 4
330 A 13 0 -2 -5 -2 5
330 A 13 0 -1 -6 -1 6
330 A 13 0 -4 -6 4 -6
330 A 14 0 -1 -1 -3 3
330 A 14 0 1 -1 3 3
330 A 14 0 -3 -1 1 -5
330 A 14 0 3 -1 -1 -5
330 A 14 0 -5 -1 1 -3
330 A 14 0 5 -1 -1 -3
330 A 14 0 -5 -3 -5 3
330 A 14 0 7 -3 7 -5
330 A 14 0 -3 -5 -3 5
330 A 14 0 -5 -5 5 -5
330 A 15 0 -1 -1 1 -1
330 A 15 0 -2 -1 -7 -4
330 A 15 0 2 -1 7 -4
330 A 15 0 -4 -1 4 -1
330 A 15 0 -7 -1 -2 -4
330 A 15 0 7 -1 2 -4
330 A 15 0 -1 -2 1 -2
330 A 15 0 -2 -2 -7 7
330 A 15 0 2 -2 7 7
330 A 15 0 -4 -2 4 -2
330 A 15 0 -7 -2 -2 7
330 A 15 0 7 -2 2 7
330 A 15 0 -1 -4 1 -4
330 A 15 0 -4 -4 4 -4
330 A 15 0 -1 -7 1 -7
330 A 15 0 -4 -7 4 -7
330 A 16 0 -1 -1 3 -3
330 A 16 0 1 -1 -3 -3
330 A 16 0 -3 -1 1 5
330 A 16 0 3 -1 -1 5
330 A 16 0 -5 -1 7 5
330 A 16 0 5 -1 -7 5
330 A 16 0 -7 -1 5 -3
330 A 16 0 7 -1 -5 -3
330 A 16 0 -1 -3 3 7
330 A 16 0 1 -3 -3 7
