1351 A 4 0 -1 2 1 -2
1351 A 5 0 3 -1 -3 1
1351 A 8 0 1 -2 -1 2
1351 A 8 0 -1 -2 1 2
1351 A 8 0 3 -2 -3 2
1351 A 8 0 5 -2 -5 2
1351 A 10 0 7 -4 -7 4
1351 A 13 0 1 -2 -1 2
1351 A 16 0 -3 -2 3 2
1351 A 16 0 5 -2 -5 2
1351 A 16 0 3 -6 -3 6
1351 A 16 0 11 -6 -11 6
1351 A 17 0 11 -5 -11 5
1351 A -2 1 -69 0 69 0
1351 A -2 1 -101 0 101 0
1351 A -2 1 -167 -1 167 1
1351 A 1 1 -69 0 69 0
1351 A 1 1 -101 0 101 0
1351 A 1 1 168 -1 -168 1
1351 A -3 1 -82 -1 82 1
1351 A -3 1 -84 -1 84 1
1351 A -3 1 -168 -1 168 1
1351 A 2 1 83 -1 -83 1
1351 A 2 1 85 -1 -85 1
1351 A 2 1 169 -1 -169 1
1351 A -4 1 -95 -1 95 1
1351 A 3 1 96 -1 -96 1
1351 A 19 0 3 -6 -3 6
1351 A -6 1 -41 -1 41 1
1351 A -6 1 -125 -2 125 2
1351 A 5 1 42 -1 -42 1
1351 A 5 1 127 -2 -127 2
1351 A -7 1 -32 -1 32 1
1351 A -7 1 -130 -3 130 3
1351 A 6 1 33 -1 -33 1
1351 A 6 1 133 -3 -133 3
1351 A 20 0 3 -6 -3 6
1351 A 20 0 13 -6 -13 6
1351 A -11 1 -75 -2 75 2
1351 A 10 1 77 -2 -77 2
1351 A -13 1 -51 -2 51 2
1351 A 12 1 53 -2 -53 2
1351 A -14 1 -37 -1 37 1
1351 A 13 1 38 -1 -38 1
1351 A 23 0 2 -4 -2 4
1351 A -18 1 -67 -4 67 4
1351 A 17 1 71 -4 -71 4
1351 A 26 0 1 -2 -1 2
1351 A -19 1 -31 -2 31 2
1351 A -19 1 -106 -7 106 7
1351 A 18 1 33 -2 -33 2
1351 A 18 1 113 -7 -113 7
1351 A -22 1 -27 -1 27 1
1351 A -22 1 -153 -9 153 9
1351 A 21 1 28 -1 -28 1
1351 A 21 1 162 -9 -162 9
1351 A -26 1 -25 -2 25 2
1351 A 25 1 27 -2 -27 2
1351 A 32 0 3 -6 -3 6
1351 A 32 0 -3 -10 3 10
1351 A 32 0 13 -10 -13 10
1351 A 34 0 23 -12 -23 12
1351 A -1 2 -96 1 96 -1
1351 A -4 2 -69 0 69 0
1351 A 2 2 -69 0 69 0
1351 A -8 2 -243 -2 243 2
1351 A 6 2 245 -2 -245 2
1351 A 38 0 3 -6 -3 6
1351 A -14 2 -201 -4 201 4
1351 A 12 2 205 -4 -205 4
1351 A -22 2 -233 -8 233 8
1351 A 20 2 241 -8 -241 8
1351 A 5 0 1 -2 1 -2
1351 A 9 0 1 -2 1 -2
1351 A 11 0 7 -3 7 -3
1351 A 13 0 8 -3 8 -3
1351 A 15 0 1 -2 1 -2
1351 A 15 0 11 -7 11 -7
1351 A 17 0 10 -3 10 -3
