# Table of dimensions of weight 2 Bianchi cuspidal forms and newforms for GL2 over Q(sqrt(-51))
# (with trivial character)
# Field	Weight	Level	dim(cuspidal)	dim(cuspidal, new)
	51	2	1.1		0		0
	51	2	3.1		0		0
	51	2	4.1		0		0
	51	2	5.1		0		0
	51	2	5.2		0		0
	51	2	9.1		4		4
	51	2	11.1		0		0
	51	2	11.2		0		0
	51	2	12.1		0		0
	51	2	13.1		0		0
	51	2	13.2		0		0
	51	2	15.1		0		0
	51	2	15.2		0		0
	51	2	16.1		0		0
	51	2	17.1		2		2
	51	2	19.1		0		0
	51	2	19.2		0		0
	51	2	20.1		0		0
	51	2	20.2		0		0
	51	2	23.1		0		0
	51	2	23.2		0		0
	51	2	25.1		0		0
	51	2	25.2		0		0
	51	2	25.3		0		0
	51	2	27.1		8		0
	51	2	29.1		0		0
	51	2	29.2		0		0
	51	2	33.1		0		0
	51	2	33.2		0		0
	51	2	36.1		14		6
	51	2	39.1		0		0
	51	2	39.2		0		0
