# Table of dimensions of weight 2 Bianchi cuspidal forms and newforms for GL2 over Q(sqrt(-3))
# Field	Weight	Level	dim(cuspidal)	dim(cuspidal, new)
	3	2	1.1		0		0
	3	2	3.1		0		0
	3	2	4.1		0		0
	3	2	7.1		0		0
	3	2	7.2		0		0
	3	2	9.1		0		0
	3	2	12.1		0		0
	3	2	13.1		0		0
	3	2	13.2		0		0
	3	2	16.1		0		0
	3	2	19.1		0		0
	3	2	19.2		0		0
	3	2	21.1		0		0
	3	2	21.2		0		0
	3	2	25.1		0		0
	3	2	27.1		0		0
	3	2	28.1		0		0
	3	2	28.2		0		0
	3	2	31.1		0		0
	3	2	31.2		0		0
	3	2	36.1		0		0
	3	2	37.1		0		0
	3	2	37.2		0		0
	3	2	39.1		0		0
	3	2	39.2		0		0
	3	2	43.1		0		0
	3	2	43.2		0		0
	3	2	48.1		0		0
	3	2	49.1		0		0
	3	2	49.2		0		0
	3	2	49.3		0		0
	3	2	52.1		0		0
	3	2	52.2		0		0
	3	2	57.1		0		0
	3	2	57.2		0		0
	3	2	61.1		0		0
	3	2	61.2		0		0
	3	2	63.1		0		0
	3	2	63.2		0		0
	3	2	64.1		0		0
	3	2	67.1		0		0
	3	2	67.2		0		0
	3	2	73.1		1		1
	3	2	73.2		1		1
	3	2	75.1		1		1
	3	2	76.1		0		0
	3	2	76.2		0		0
	3	2	79.1		0		0
	3	2	79.2		0		0
	3	2	81.1		0		0
	3	2	84.1		0		0
	3	2	84.2		0		0
	3	2	91.1		0		0
	3	2	91.2		0		0
	3	2	91.3		0		0
	3	2	91.4		0		0
	3	2	93.1		0		0
	3	2	93.2		0		0
	3	2	97.1		0		0
	3	2	97.2		0		0
	3	2	100.1		0		0
