# Table of dimensions of weight 2 Bianchi cuspidal forms and newforms for GL2 over Q(sqrt(-55))
# (with trivial character, and including unramified quadratic twists)
# Field	Weight	Level	dim(all)	dim(cuspidal)	dim(cuspidal, new)
	55	2	1.1		0		0
	55	2	2.1		0		0
	55	2	2.2		0		0
	55	2	4.1		0		0
	55	2	4.2		0		0
	55	2	4.3		0		0
	55	2	5.1		0		0
	55	2	7.1		0		0
	55	2	7.2		0		0
	55	2	8.1		0		0
	55	2	8.2		0		0
	55	2	8.3		0		0
	55	2	8.4		0		0
	55	2	9.1		4		4
	55	2	10.1		0		0
	55	2	10.2		0		0
	55	2	11.1		6		6
	55	2	13.1		0		0
	55	2	13.2		0		0
	55	2	14.1		0		0
	55	2	14.2		0		0
	55	2	14.3		0		0
	55	2	14.4		0		0
	55	2	16.1		1		1
	55	2	16.2		0		0
	55	2	16.3		0		0
	55	2	16.4		0		0
	55	2	16.5		1		1
	55	2	17.1		0		0
	55	2	17.2		0		0
	55	2	18.1		8		0
	55	2	18.2		8		0
	55	2	20.1		0		0
	55	2	20.2		0		0
	55	2	20.3		0		0
	55	2	22.1		12		0
	55	2	22.2		12		0
	55	2	25.1		0		0
	55	2	26.1		0		0
	55	2	26.2		0		0
	55	2	26.3		0		0
	55	2	26.4		0		0
	55	2	28.1		0		0
	55	2	28.2		2		2
	55	2	28.3		0		0
	55	2	28.4		0		0
	55	2	28.5		2		2
	55	2	28.6		0		0
