# Table of dimensions of weight 2 Bianchi cuspidal forms and newforms for GL2 over Q(sqrt(-14))
# (with trivial character)
# Field	Weight	Level	dim(cuspidal)	dim(cuspidal, new)
	14	2	1.1		0		0
	14	2	2.1		0		0
	14	2	3.1		0		0
	14	2	3.2		0		0
	14	2	4.1		0		0
	14	2	5.1		0		0
	14	2	5.2		0		0
	14	2	6.1		0		0
	14	2	6.2		0		0
	14	2	7.1		6		6
	14	2	8.1		0		0
	14	2	9.1		0		0
	14	2	9.2		2		2
	14	2	9.3		0		0
	14	2	10.1		0		0
	14	2	10.2		0		0
	14	2	12.1		0		0
	14	2	12.2		0		0
	14	2	13.1		0		0
	14	2	13.2		0		0
	14	2	14.1		14		2
	14	2	15.1		0		0
	14	2	15.2		0		0
	14	2	15.3		0		0
	14	2	15.4		0		0
	14	2	16.1		0		0
	14	2	18.1		2		2
	14	2	18.2		4		0
	14	2	18.3		2		2
	14	2	19.1		0		0
	14	2	19.2		0		0
	14	2	20.1		0		0
	14	2	20.2		0		0
	14	2	21.1		12		0
	14	2	21.2		12		0
	14	2	23.1		0		0
	14	2	23.2		0		0
	14	2	24.1		0		0
	14	2	24.2		0		0
	14	2	25.1		0		0
	14	2	25.2		4		4
	14	2	25.3		0		0
	14	2	26.1		0		0
	14	2	26.2		0		0
	14	2	27.1		0		0
	14	2	27.2		6		2
	14	2	27.3		6		2
	14	2	27.4		0		0
	14	2	28.1		22		0
	14	2	30.1		0		0
	14	2	30.2		2		2
	14	2	30.3		2		2
	14	2	30.4		0		0
	14	2	32.1		6		6
	14	2	35.1		12		0
	14	2	35.2		12		0
	14	2	36.1		6		2
	14	2	36.2		6		0
	14	2	36.3		6		2
	14	2	38.1		0		0
	14	2	38.2		0		0
	14	2	39.1		0		0
	14	2	39.2		0		0
	14	2	39.3		0		0
	14	2	39.4		0		0
	14	2	40.1		0		0
	14	2	40.2		0		0
