# Table of dimensions of weight 2 Bianchi cuspidal forms and newforms for GL2 over Q(sqrt(-23))
# Field	Weight	Level	dim(cuspidal)	dim(cuspidal, new)
	23	2	1.1		0		0
	23	2	2.1		0		0
	23	2	2.2		0		0
	23	2	3.1		0		0
	23	2	3.2		0		0
	23	2	4.1		0		0
	23	2	4.2		0		0
	23	2	4.3		0		0
	23	2	6.1		1		1
	23	2	6.2		0		0
	23	2	6.3		0		0
	23	2	6.4		1		1
	23	2	8.1		0		0
	23	2	8.2		0		0
	23	2	8.3		0		0
	23	2	8.4		0		0
	23	2	9.1		0		0
	23	2	9.2		0		0
	23	2	9.3		0		0
	23	2	12.1		2		0
	23	2	12.2		0		0
	23	2	12.3		2		0
	23	2	12.4		2		0
	23	2	12.5		0		0
	23	2	12.6		2		0
	23	2	13.1		0		0
	23	2	13.2		0		0
	23	2	16.1		0		0
	23	2	16.2		0		0
	23	2	16.3		0		0
	23	2	16.4		0		0
	23	2	16.5		0		0
	23	2	18.1		2		0
	23	2	18.2		2		0
	23	2	18.3		0		0
	23	2	18.4		0		0
	23	2	18.5		2		0
	23	2	18.6		2		0
	23	2	23.1		2		2
	23	2	24.1		3		0
	23	2	24.2		0		0
	23	2	24.3		4		0
	23	2	24.4		3		0
	23	2	24.5		3		0
	23	2	24.6		4		0
	23	2	24.7		0		0
	23	2	24.8		3		0
	23	2	25.1		0		0
	23	2	26.1		1		1
	23	2	26.2		0		0
	23	2	26.3		0		0
	23	2	26.4		1		1
	23	2	27.1		0		0
	23	2	27.2		1		1
	23	2	27.3		1		1
	23	2	27.4		0		0
	23	2	29.1		0		0
	23	2	29.2		0		0
	23	2	31.1		0		0
	23	2	31.2		0		0
	23	2	32.1		0		0
	23	2	32.2		0		0
	23	2	32.3		1		1
	23	2	32.4		1		1
	23	2	32.5		0		0
	23	2	32.6		0		0
	23	2	36.1		4		0
	23	2	36.2		4		0
	23	2	36.3		0		0
	23	2	36.4		5		1
	23	2	36.5		8		0
	23	2	36.6		5		1
	23	2	36.7		0		0
	23	2	36.8		4		0
	23	2	36.9		4		0
	23	2	39.1		0		0
	23	2	39.2		0		0
	23	2	39.3		0		0
	23	2	39.4		0		0
	23	2	41.1		0		0
	23	2	41.2		0		0
	23	2	46.1		4		0
	23	2	46.2		4		0
	23	2	47.1		0		0
	23	2	47.2		0		0
	23	2	48.1		4		0
	23	2	48.2		0		0
	23	2	48.3		7		1
	23	2	48.4		4		0
	23	2	48.5		6		0
	23	2	48.6		6		0
	23	2	48.7		4		0
	23	2	48.8		7		1
	23	2	48.9		0		0
	23	2	48.10		4		0
	23	2	49.1		0		0
	23	2	50.1		0		0
	23	2	50.2		0		0
	23	2	52.1		3		1
	23	2	52.2		0		0
	23	2	52.3		2		0
	23	2	52.4		2		0
	23	2	52.5		0		0
	23	2	52.6		3		1
	23	2	54.1		4		1
	23	2	54.2		6		0
	23	2	54.3		5		0
	23	2	54.4		1		1
	23	2	54.5		1		1
	23	2	54.6		5		0
	23	2	54.7		6		0
	23	2	54.8		4		1
	23	2	58.1		0		0
	23	2	58.2		0		0
	23	2	58.3		0		0
	23	2	58.4		0		0
	23	2	59.1		0		0
	23	2	59.2		0		0
	23	2	62.1		0		0
	23	2	62.2		1		1
	23	2	62.3		1		1
	23	2	62.4		0		0
	23	2	64.1		0		0
	23	2	64.2		0		0
	23	2	64.3		3		1
	23	2	64.4		4		0
	23	2	64.5		3		1
	23	2	64.6		0		0
	23	2	64.7		0		0
	23	2	69.1		4		0
	23	2	69.2		4		0
	23	2	71.1		0		0
	23	2	71.2		0		0
	23	2	72.1		6		0
	23	2	72.2		7		1
	23	2	72.3		0		0
	23	2	72.4		10		0
	23	2	72.5		14		0
	23	2	72.6		9		1
	23	2	72.7		9		1
	23	2	72.8		14		0
	23	2	72.9		10		0
	23	2	72.10		0		0
	23	2	72.11		7		1
	23	2	72.12		6		0
	23	2	73.1		0		0
	23	2	73.2		0		0
	23	2	75.1		2		2
	23	2	75.2		2		2
	23	2	78.1		6		2
	23	2	78.2		2		0
	23	2	78.3		3		1
	23	2	78.4		0		0
	23	2	78.5		0		0
	23	2	78.6		3		1
	23	2	78.7		2		0
	23	2	78.8		6		2
	23	2	81.1		0		0
	23	2	81.2		2		0
	23	2	81.3		6		2
	23	2	81.4		2		0
	23	2	81.5		0		0
	23	2	82.1		1		1
	23	2	82.2		0		0
	23	2	82.3		0		0
	23	2	82.4		1		1
	23	2	87.1		0		0
	23	2	87.2		3		3
	23	2	87.3		3		3
	23	2	87.4		0		0
	23	2	92.1		6		0
	23	2	92.2		9		1
	23	2	92.3		6		0
	23	2	93.1		0		0
	23	2	93.2		0		0
	23	2	93.3		0		0
	23	2	93.4		0		0
	23	2	94.1		0		0
	23	2	94.2		0		0
	23	2	94.3		0		0
	23	2	94.4		0		0
	23	2	96.1		5		0
	23	2	96.2		1		1
	23	2	96.3		10		0
	23	2	96.4		6		1
	23	2	96.5		14		1
	23	2	96.6		10		0
	23	2	96.7		10		0
	23	2	96.8		14		1
	23	2	96.9		6		1
	23	2	96.10		10		0
	23	2	96.11		1		1
	23	2	96.12		5		0
	23	2	98.1		0		0
	23	2	98.2		0		0
	23	2	100.1		0		0
	23	2	100.2		0		0
	23	2	100.3		0		0
