# Table of dimensions of weight 2 Bianchi cuspidal and Eisenstein forms for GL2 over Q(sqrt(-67))
# Field	Weight	Level	dim(all)	dim(cuspidal)	dim(eisenstein)
	67	2	1.1	0		0		0
	67	2	4.1	1		0		1
	67	2	9.1	1		0		1
	67	2	16.1	4		0		4
	67	2	17.2	4		3		1
	67	2	17.1	4		3		1
	67	2	19.2	1		0		1
	67	2	19.1	1		0		1
	67	2	23.2	1		0		1
	67	2	23.1	1		0		1
	67	2	25.1	1		0		1
	67	2	29.2	1		0		1
	67	2	29.1	1		0		1
	67	2	36.1	3		0		3
	67	2	37.2	1		0		1
	67	2	37.1	1		0		1
	67	2	47.2	1		0		1
	67	2	47.1	1		0		1
	67	2	49.1	1		0		1
	67	2	59.2	1		0		1
	67	2	59.1	1		0		1
	67	2	64.1	7		0		7
	67	2	67.1	6		5		1
	67	2	68.2	9		6		3
	67	2	68.1	9		6		3
	67	2	71.1	1		0		1
	67	2	71.2	1		0		1
	67	2	73.2	1		0		1
	67	2	73.1	1		0		1
	67	2	76.2	3		0		3
	67	2	76.1	3		0		3
	67	2	81.1	25		20		5
	67	2	83.1	1		0		1
	67	2	83.2	1		0		1
	67	2	89.2	1		0		1
	67	2	89.1	1		0		1
	67	2	92.2	3		0		3
	67	2	92.1	3		0		3
	67	2	100.1	3		0		3
