# Table of dimensions of weight 2 Bianchi cuspidal and Eisenstein forms for GL2 over Q(sqrt(-51))
# (with trivial character)
# Field	Weight	Level	dim(all)	dim(cuspidal)	dim(eisenstein)
	51	2	1.1	0		0		0
	51	2	3.1	1		0		1
	51	2	4.1	1		0		1
	51	2	5.1	1		0		1
	51	2	5.2	1		0		1
	51	2	9.1	4		2		2
	51	2	11.1	1		0		1
	51	2	11.2	1		0		1
	51	2	12.1	3		0		3
	51	2	13.1	1		0		1
	51	2	13.2	1		0		1
	51	2	15.1	3		0		3
	51	2	15.2	3		0		3
	51	2	16.1	4		0		4
	51	2	17.1	2		1		1
	51	2	19.1	1		0		1
	51	2	19.2	1		0		1
	51	2	20.1	3		0		3
	51	2	20.2	3		0		3
	51	2	23.1	1		0		1
	51	2	23.2	1		0		1
	51	2	25.1	3		0		3
	51	2	25.2	3		0		3
	51	2	25.3	3		0		3
	51	2	27.1	7		4		3
	51	2	29.1	1		0		1
	51	2	29.2	1		0		1
	51	2	33.1	3		0		3
	51	2	33.2	3		0		3
	51	2	36.1	12		7		5
	51	2	39.1	3		0		3
	51	2	39.2	3		0		3
	51	2	41.1	1		0		1
	51	2	41.2	1		0		1
	51	2	43.1	2		1		1
	51	2	43.2	2		1		1
	51	2	44.1	3		0		3
	51	2	44.2	3		0		3
	51	2	45.1	10		5		5
	51	2	45.2	10		5		5
	51	2	48.1	9		0		9
	51	2	49.1	1		0		1
