# Table of dimensions of weight 2 Bianchi cuspidal and Eisenstein forms for GL2 over Q(sqrt(-14))
# (with trivial character)
# Field	Weight	Level	dim(all)	dim(cuspidal)	dim(eisenstein)
	14	2	1.1	1		0		1
	14	2	2.1	3		0		3
	14	2	3.1	3		0		3
	14	2	3.2	3		0		3
	14	2	4.1	5		0		5
	14	2	5.1	3		0		3
	14	2	5.2	3		0		3
	14	2	6.1	7		0		7
	14	2	6.2	7		0		7
	14	2	7.1	6		3		3
	14	2	8.1	7		0		7
	14	2	9.1	5		0		5
	14	2	9.2	8		1		7
	14	2	9.3	5		0		5
	14	2	10.1	7		0		7
	14	2	10.2	7		0		7
	14	2	12.1	11		0		11
	14	2	12.2	11		0		11
	14	2	13.1	3		0		3
	14	2	13.2	3		0		3
	14	2	14.1	14		7		7
	14	2	15.1	7		0		7
	14	2	15.2	7		0		7
	14	2	15.3	7		0		7
	14	2	15.4	7		0		7
	14	2	16.1	11		0		11
	14	2	18.1	12		1		11
	14	2	18.2	17		2		15
	14	2	18.3	12		1		11
