# Table of dimensions of weight 2 Bianchi cuspidal forms and newforms for GL2 over Q(sqrt(-67))
# Field	Weight	Level	dim(all)	dim(cuspidal)	dim(cuspidal, new)
	67	2	1.1		0		0
	67	2	4.1		0		0
	67	2	9.1		0		0
	67	2	16.1		0		0
	67	2	17.1		3		3
	67	2	17.2		3		3
	67	2	19.1		0		0
	67	2	19.2		0		0
	67	2	23.1		0		0
	67	2	23.2		0		0
	67	2	25.1		0		0
	67	2	29.1		0		0
	67	2	29.2		0		0
	67	2	36.1		0		0
	67	2	37.1		0		0
	67	2	37.2		0		0
	67	2	47.1		0		0
	67	2	47.2		0		0
	67	2	49.1		0		0
	67	2	59.1		0		0
	67	2	59.2		0		0
	67	2	64.1		0		0
	67	2	67.1		5		5
	67	2	68.1		6		0
	67	2	68.2		6		0
	67	2	71.1		0		0
	67	2	71.2		0		0
	67	2	73.1		0		0
	67	2	73.2		0		0
	67	2	76.1		0		0
	67	2	76.2		0		0
	67	2	81.1		20		20
	67	2	83.1		0		0
	67	2	83.2		0		0
	67	2	89.1		0		0
	67	2	89.2		0		0
	67	2	92.1		0		0
	67	2	92.2		0		0
	67	2	100.1		0		0
