# Table of dimensions of weight 2 Bianchi cuspidal forms and newforms for GL2 over Q(sqrt(-15))
# (with trivial character)
# Field	Weight	Level	dim(cuspidal)	dim(cuspidal, new)
	15	2	1.1		0		0
	15	2	2.1		0		0
	15	2	2.2		0		0
	15	2	3.1		0		0
	15	2	4.1		0		0
	15	2	4.2		0		0
	15	2	4.3		0		0
	15	2	5.1		0		0
	15	2	6.1		0		0
	15	2	6.2		0		0
	15	2	8.1		0		0
	15	2	8.2		0		0
	15	2	8.3		0		0
	15	2	8.4		0		0
	15	2	9.1		0		0
	15	2	10.1		0		0
	15	2	10.2		0		0
	15	2	12.1		0		0
	15	2	12.2		0		0
	15	2	12.3		0		0
	15	2	15.1		2		2
	15	2	16.1		0		0
	15	2	16.2		0		0
	15	2	16.3		0		0
	15	2	16.4		0		0
	15	2	16.5		0		0
	15	2	17.1		0		0
	15	2	17.2		0		0
	15	2	18.1		0		0
	15	2	18.2		0		0
	15	2	19.1		0		0
	15	2	19.2		0		0
	15	2	20.1		0		0
	15	2	20.2		0		0
	15	2	20.3		0		0
	15	2	23.1		0		0
	15	2	23.2		0		0
	15	2	24.1		0		0
	15	2	24.2		0		0
	15	2	24.3		0		0
	15	2	24.4		0		0
	15	2	25.1		0		0
	15	2	27.1		0		0
	15	2	30.1		4		0
	15	2	30.2		4		0
	15	2	31.1		0		0
	15	2	31.2		0		0
	15	2	32.1		0		0
	15	2	32.2		0		0
	15	2	32.3		0		0
	15	2	32.4		0		0
	15	2	32.5		0		0
	15	2	32.6		0		0
	15	2	34.1		0		0
	15	2	34.2		0		0
	15	2	34.3		0		0
	15	2	34.4		0		0
	15	2	36.1		0		0
	15	2	36.2		2		2
	15	2	36.3		0		0
	15	2	38.1		0		0
	15	2	38.2		2		2
	15	2	38.3		2		2
	15	2	38.4		0		0
	15	2	40.1		0		0
	15	2	40.2		0		0
	15	2	40.3		0		0
	15	2	40.4		0		0
