# Table of dimensions of weight 2 Bianchi cuspidal and Eisenstein forms for GL2 over Q(sqrt(-22))
# (with trivial character)
# Field	Weight	Level	dim(all)	dim(cuspidal)	dim(eisenstein)
	22	2	1.1	0		0		0
	22	2	2.1	1		0		1
	22	2	4.1	2		0		2
	22	2	8.1	3		0		3
	22	2	9.1	1		0		1
	22	2	11.1	2		1		1
	22	2	13.1	1		0		1
	22	2	13.2	1		0		1
	22	2	16.1	5		0		5
	22	2	18.1	3		0		3
	22	2	19.1	1		0		1
	22	2	19.2	1		0		1
	22	2	22.1	5		2		3
	22	2	23.1	1		0		1
	22	2	23.2	1		0		1
	22	2	25.1	1		0		1
	22	2	26.1	3		0		3
	22	2	26.2	3		0		3
	22	2	29.1	1		0		1
	22	2	29.2	1		0		1
	22	2	31.1	1		0		1
	22	2	31.2	1		0		1
	22	2	32.1	12		5		7
	22	2	36.1	5		0		5
	22	2	38.1	3		0		3
	22	2	38.2	3		0		3
	22	2	43.1	1		0		1
	22	2	43.2	1		0		1
	22	2	44.1	9		4		5
	22	2	46.1	3		0		3
	22	2	46.2	3		0		3
	22	2	47.1	1		0		1
	22	2	47.2	1		0		1
	22	2	49.1	1		0		1
	22	2	50.1	3		0		3
