# Table of dimensions of weight 2 Bianchi cuspidal forms and newforms for GL2 over Q(sqrt(-13))
# (with trivial character)
# Field	Weight	Level	dim(cuspidal)	dim(cuspidal, new)
	13	2	1.1		0		0
	13	2	2.1		0		0
	13	2	4.1		0		0
	13	2	7.1		0		0
	13	2	7.2		0		0
	13	2	8.1		0		0
	13	2	9.1		0		0
	13	2	11.1		0		0
	13	2	11.2		0		0
	13	2	13.1		0		0
	13	2	14.1		0		0
	13	2	14.2		0		0
	13	2	16.1		6		6
	13	2	17.1		0		0
	13	2	17.2		0		0
	13	2	18.1		0		0
	13	2	19.1		0		0
	13	2	19.2		0		0
	13	2	22.1		0		0
	13	2	22.2		0		0
	13	2	25.1		0		0
	13	2	26.1		4		4
	13	2	28.1		0		0
	13	2	28.2		0		0
	13	2	29.1		0		0
	13	2	29.2		0		0
	13	2	31.1		0		0
	13	2	31.2		0		0
	13	2	32.1		12		0
	13	2	34.1		0		0
	13	2	34.2		0		0
	13	2	36.1		0		0
	13	2	38.1		0		0
	13	2	38.2		0		0
