# Table of dimensions of weight 2 Bianchi cuspidal forms and newforms for GL2 over Q(sqrt(-47))
# Field	Weight	Level	dim(cuspidal)	dim(cuspidal, new)
	47	2	1.1		0		0
	47	2	2.1		0		0
	47	2	2.2		0		0
	47	2	3.1		0		0
	47	2	3.2		0		0
	47	2	4.1		0		0
	47	2	4.2		0		0
	47	2	4.3		0		0
	47	2	6.1		1		1
	47	2	6.2		0		0
	47	2	6.3		0		0
	47	2	6.4		1		1
	47	2	7.1		0		0
	47	2	7.2		0		0
	47	2	8.1		0		0
	47	2	8.2		0		0
	47	2	8.3		0		0
	47	2	8.4		0		0
	47	2	9.1		0		0
	47	2	9.2		0		0
	47	2	9.3		0		0
	47	2	12.1		2		0
	47	2	12.2		0		0
	47	2	12.3		3		1
	47	2	12.4		3		1
	47	2	12.5		0		0
	47	2	12.6		2		0
	47	2	14.1		0		0
	47	2	14.2		0		0
	47	2	14.3		0		0
	47	2	14.4		0		0
	47	2	16.1		0		0
	47	2	16.2		0		0
	47	2	16.3		0		0
	47	2	16.4		0		0
	47	2	16.5		0		0
	47	2	17.1		1		1
	47	2	17.2		1		1
	47	2	18.1		2		0
	47	2	18.2		2		0
	47	2	18.3		0		0
	47	2	18.4		0		0
	47	2	18.5		2		0
	47	2	18.6		2		0
	47	2	21.1		0		0
	47	2	21.2		0		0
	47	2	21.3		0		0
	47	2	21.4		0		0
	47	2	24.1		3		0
	47	2	24.2		0		0
	47	2	24.3		6		0
	47	2	24.4		5		0
	47	2	24.5		5		0
	47	2	24.6		6		0
	47	2	24.7		0		0
	47	2	24.8		3		0
	47	2	25.1		0		0
	47	2	27.1		0		0
	47	2	27.2		3		3
	47	2	27.3		3		3
	47	2	27.4		0		0
	47	2	28.1		0		0
	47	2	28.2		0		0
	47	2	28.3		0		0
	47	2	28.4		0		0
	47	2	28.5		0		0
	47	2	28.6		0		0
	47	2	32.1		0		0
	47	2	32.2		1		1
	47	2	32.3		0		0
	47	2	32.4		0		0
	47	2	32.5		1		1
	47	2	32.6		0		0
	47	2	34.1		2		0
	47	2	34.2		2		0
	47	2	34.3		2		0
	47	2	34.4		2		0
	47	2	36.1		4		0
	47	2	36.2		5		1
	47	2	36.3		0		0
	47	2	36.4		8		2
	47	2	36.5		12		0
	47	2	36.6		8		2
	47	2	36.7		0		0
	47	2	36.8		5		1
	47	2	36.9		4		0
	47	2	37.1		0		0
	47	2	37.2		0		0
