# Table of dimensions of weight 2 Bianchi cuspidal and Eisenstein forms for GL2 over Q(sqrt(-13))
# (with trivial character)
# Field	Weight	Level	dim(all)	dim(cuspidal)	dim(eisenstein)
	13	2	1.1	0		0		0
	13	2	2.1	1		0		1
	13	2	4.1	2		0		2
	13	2	7.1	1		0		1
	13	2	7.2	1		0		1
	13	2	8.1	3		0		3
	13	2	9.1	1		0		1
	13	2	11.1	1		0		1
	13	2	11.2	1		0		1
	13	2	13.1	1		0		1
	13	2	14.1	3		0		3
	13	2	14.2	3		0		3
	13	2	16.1	8		3		5
	13	2	17.1	1		0		1
	13	2	17.2	1		0		1
	13	2	18.1	3		0		3
	13	2	19.1	1		0		1
	13	2	19.2	1		0		1
	13	2	22.1	3		0		3
	13	2	22.2	3		0		3
	13	2	25.1	1		0		1
	13	2	26.1	5		2		3
	13	2	28.1	5		0		5
	13	2	28.2	5		0		5
	13	2	29.1	1		0		1
	13	2	29.2	1		0		1
	13	2	31.1	1		0		1
	13	2	31.2	1		0		1
	13	2	32.1	13		6		7
	13	2	34.1	3		0		3
	13	2	34.2	3		0		3
	13	2	36.1	5		0		5
	13	2	38.1	3		0		3
	13	2	38.2	3		0		3
	13	2	44.1	5		0		5
	13	2	44.2	5		0		5
	13	2	47.1	1		0		1
	13	2	47.2	1		0		1
	13	2	49.1	5		1		4
	13	2	49.2	3		0		3
	13	2	49.3	5		1		4
	13	2	50.1	3		0		3
	13	2	52.1	10		5		5
	13	2	53.1	1		0		1
	13	2	53.2	1		0		1
	13	2	56.1	7		0		7
	13	2	56.2	7		0		7
	13	2	58.1	3		0		3
	13	2	58.2	3		0		3
	13	2	59.1	1		0		1
	13	2	59.2	1		0		1
	13	2	61.1	1		0		1
	13	2	61.2	1		0		1
	13	2	62.1	3		0		3
	13	2	62.2	3		0		3
	13	2	63.1	3		0		3
	13	2	63.2	3		0		3
	13	2	64.1	21		12		9
	13	2	67.1	1		0		1
	13	2	67.2	1		0		1
	13	2	68.1	5		0		5
	13	2	68.2	5		0		5
	13	2	71.1	1		0		1
	13	2	71.2	1		0		1
	13	2	72.1	8		1		7
	13	2	76.1	5		0		5
	13	2	76.2	5		0		5
	13	2	77.1	3		0		3
	13	2	77.2	3		0		3
	13	2	77.3	3		0		3
	13	2	77.4	3		0		3
	13	2	81.1	9		4		5
	13	2	83.1	1		0		1
	13	2	83.2	1		0		1
	13	2	88.1	7		0		7
	13	2	88.2	7		0		7
	13	2	91.1	3		0		3
	13	2	91.2	3		0		3
	13	2	94.1	3		0		3
	13	2	94.2	3		0		3
	13	2	98.1	11		2		9
	13	2	98.2	8		1		7
	13	2	98.3	11		2		9
	13	2	99.1	3		0		3
	13	2	99.2	3		0		3
	13	2	100.1	6		1		5
