# Table of dimensions of weight 2 Bianchi cuspidal and Eisenstein forms for GL2 over Q(sqrt(-35))
# (with trivial character, and including unramified quadratic twists)
# Field	Weight	Level	dim(all)	dim(cuspidal)	dim(eisenstein)
	35	2	1.1	0		0		0
	35	2	3.1	2		0		2
	35	2	3.2	2		0		2
	35	2	4.1	2		0		2
	35	2	5.1	2		0		2
	35	2	7.1	2		0		2
	35	2	9.1	5		1		4
	35	2	9.2	6		0		6
	35	2	9.3	5		1		4
	35	2	11.1	2		0		2
	35	2	11.2	2		0		2
	35	2	12.1	6		0		6
	35	2	12.2	6		0		6
	35	2	13.1	2		0		2
	35	2	13.2	2		0		2
	35	2	15.1	6		0		6
	35	2	15.2	6		0		6
	35	2	16.1	8		0		8
	35	2	17.1	2		0		2
	35	2	17.2	2		0		2
	35	2	20.1	6		0		6
	35	2	21.1	6		0		6
	35	2	21.2	6		0		6
	35	2	25.1	6		0		6
	35	2	27.1	11		5		6
	35	2	27.2	13		3		10
	35	2	27.3	13		3		10
	35	2	27.4	11		5		6
	35	2	28.1	8		2		6
	35	2	29.1	2		0		2
	35	2	29.2	2		0		2
	35	2	33.1	6		0		6
	35	2	33.2	6		0		6
	35	2	33.3	6		0		6
	35	2	33.4	6		0		6
	35	2	35.1	12		6		6
	35	2	36.1	12		2		10
	35	2	36.2	14		0		14
	35	2	36.3	12		2		10
	35	2	39.1	6		0		6
	35	2	39.2	6		0		6
	35	2	39.3	6		0		6
	35	2	39.4	6		0		6
	35	2	44.1	10		4		6
	35	2	44.2	10		4		6
	35	2	45.1	13		3		10
	35	2	45.2	16		2		14
	35	2	45.3	13		3		10
	35	2	47.1	2		0		2
	35	2	47.2	2		0		2
	35	2	48.1	18		0		18
	35	2	48.2	18		0		18
	35	2	49.1	15		7		8
