# Table of dimensions of weight 2 Bianchi cuspidal forms and newforms for GL2 over Q(sqrt(-59))
# Field	Weight	Level	dim(cuspidal)	dim(cuspidal, new)
	59	2	1.1		0		0
	59	2	3.1		0		0
	59	2	3.2		0		0
	59	2	4.1		0		0
	59	2	5.1		0		0
	59	2	5.2		0		0
	59	2	7.1		0		0
	59	2	7.2		0		0
	59	2	9.1		1		1
	59	2	9.2		0		0
	59	2	9.3		1		1
	59	2	12.1		0		0
	59	2	12.2		0		0
	59	2	15.1		0		0
	59	2	15.2		0		0
	59	2	15.3		0		0
	59	2	15.4		0		0
	59	2	16.1		0		0
	59	2	17.1		1		1
	59	2	17.2		1		1
	59	2	19.1		0		0
	59	2	19.2		0		0
	59	2	20.1		0		0
	59	2	20.2		0		0
	59	2	21.1		0		0
	59	2	21.2		0		0
	59	2	21.3		0		0
	59	2	21.4		0		0
	59	2	25.1		0		0
	59	2	25.2		0		0
	59	2	25.3		0		0
	59	2	27.1		2		0
	59	2	27.2		8		6
	59	2	27.3		8		6
	59	2	27.4		2		0
	59	2	28.1		0		0
	59	2	28.2		0		0
	59	2	29.1		0		0
	59	2	29.2		0		0
	59	2	35.1		0		0
	59	2	35.2		0		0
	59	2	35.3		0		0
	59	2	35.4		0		0
	59	2	36.1		5		3
	59	2	36.2		2		2
	59	2	36.3		5		3
