# Table of dimensions of weight 2 Bianchi cuspidal and Eisenstein forms for GL2 over Q(sqrt(-79))
# Field	Weight	Level	dim(all)	dim(cuspidal)	dim(eisenstein)
	79	2	1.1	4		0		4
	79	2	2.1	10		1		9
	79	2	2.2	10		1		9
	79	2	4.1	16		2		14
	79	2	4.2	23		4		19
	79	2	4.3	16		2		14
	79	2	5.1	9		0		9
	79	2	5.2	9		0		9
	79	2	8.1	22		3		19
	79	2	8.2	36		7		29
	79	2	8.3	36		7		29
	79	2	8.4	22		3		19
	79	2	9.1	9		0		9
	79	2	10.1	22		3		19
	79	2	10.2	21		2		19
	79	2	10.3	21		2		19
	79	2	10.4	22		3		19
	79	2	11.1	9		0		9
	79	2	11.2	9		0		9
	79	2	13.1	9		0		9
	79	2	13.2	9		0		9
	79	2	16.1	29		5		24
	79	2	16.2	49		10		39
	79	2	16.3	56		12		44
	79	2	16.4	49		10		39
	79	2	16.5	29		5		24
	79	2	18.1	21		2		19
	79	2	18.2	21		2		19
	79	2	19.1	9		0		9
	79	2	19.2	9		0		9
	79	2	20.1	35		6		29
	79	2	20.2	34		5		29
	79	2	20.3	50		11		39
	79	2	20.4	50		11		39
	79	2	20.5	34		5		29
	79	2	20.6	35		6		29
