# Table of dimensions of weight 2 Bianchi cuspidal and Eisenstein forms for GL2 over Q(sqrt(-6))
# (with trivial character)
# Field	Weight	Level	dim(all)	dim(cuspidal)	dim(eisenstein)
	6	2	1.1	0		0		0
	6	2	2.1	1		0		1
	6	2	3.1	1		0		1
	6	2	4.1	2		0		2
	6	2	5.1	1		0		1
	6	2	5.2	1		0		1
	6	2	6.1	3		0		3
	6	2	7.1	1		0		1
	6	2	7.2	1		0		1
	6	2	8.1	3		0		3
	6	2	9.1	2		0		2
	6	2	10.1	3		0		3
	6	2	10.2	3		0		3
	6	2	11.1	1		0		1
	6	2	11.2	1		0		1
	6	2	12.1	5		0		5
	6	2	14.1	3		0		3
	6	2	14.2	3		0		3
	6	2	15.1	3		0		3
	6	2	15.2	3		0		3
	6	2	16.1	5		0		5
	6	2	18.1	5		0		5
	6	2	20.1	5		0		5
	6	2	20.2	5		0		5
	6	2	21.1	3		0		3
	6	2	21.2	3		0		3
	6	2	22.1	3		0		3
	6	2	22.2	3		0		3
	6	2	24.1	8		1		7
	6	2	25.1	3		0		3
	6	2	25.2	3		0		3
	6	2	25.3	3		0		3
	6	2	27.1	3		0		3
	6	2	28.1	5		0		5
	6	2	28.2	5		0		5
	6	2	29.1	1		0		1
	6	2	29.2	1		0		1
	6	2	30.1	7		0		7
	6	2	30.2	7		0		7
	6	2	31.1	1		0		1
	6	2	31.2	1		0		1
	6	2	32.1	8		1		7
	6	2	33.1	3		0		3
	6	2	33.2	3		0		3
	6	2	35.1	3		0		3
	6	2	35.2	3		0		3
	6	2	35.3	3		0		3
	6	2	35.4	3		0		3
	6	2	36.1	10		2		8
	6	2	40.1	7		0		7
	6	2	40.2	7		0		7
	6	2	42.1	7		0		7
	6	2	42.2	7		0		7
	6	2	44.1	5		0		5
	6	2	44.2	5		0		5
	6	2	45.1	5		0		5
	6	2	45.2	5		0		5
	6	2	48.1	14		3		11
	6	2	49.1	5		1		4
	6	2	49.2	3		0		3
	6	2	49.3	5		1		4
	6	2	50.1	7		0		7
	6	2	50.2	7		0		7
	6	2	50.3	7		0		7
	6	2	53.1	1		0		1
	6	2	53.2	1		0		1
	6	2	54.1	7		0		7
	6	2	55.1	3		0		3
	6	2	55.2	3		0		3
	6	2	55.3	3		0		3
	6	2	55.4	3		0		3
	6	2	56.1	7		0		7
	6	2	56.2	7		0		7
	6	2	58.1	3		0		3
	6	2	58.2	3		0		3
	6	2	59.1	1		0		1
	6	2	59.2	1		0		1
	6	2	60.1	11		0		11
	6	2	60.2	11		0		11
	6	2	62.1	3		0		3
	6	2	62.2	3		0		3
	6	2	63.1	5		0		5
	6	2	63.2	5		0		5
	6	2	64.1	11		2		9
	6	2	66.1	7		0		7
	6	2	66.2	7		0		7
	6	2	70.1	7		0		7
	6	2	70.2	7		0		7
	6	2	70.3	7		0		7
	6	2	70.4	7		0		7
	6	2	72.1	16		5		11
	6	2	73.1	2		1		1
	6	2	73.2	2		1		1
	6	2	75.1	8		1		7
	6	2	75.2	8		1		7
	6	2	75.3	8		1		7
	6	2	77.1	3		0		3
	6	2	77.2	3		0		3
	6	2	77.3	3		0		3
	6	2	77.4	3		0		3
	6	2	79.1	1		0		1
	6	2	79.2	1		0		1
	6	2	80.1	11		0		11
	6	2	80.2	11		0		11
	6	2	81.1	7		1		6
	6	2	83.1	1		0		1
	6	2	83.2	1		0		1
	6	2	84.1	11		0		11
	6	2	84.2	11		0		11
	6	2	87.1	3		0		3
	6	2	87.2	3		0		3
	6	2	88.1	7		0		7
	6	2	88.2	7		0		7
	6	2	90.1	11		0		11
	6	2	90.2	11		0		11
	6	2	93.1	3		0		3
	6	2	93.2	3		0		3
	6	2	96.1	24		9		15
	6	2	97.1	1		0		1
	6	2	97.2	1		0		1
	6	2	98.1	11		2		9
	6	2	98.2	8		1		7
	6	2	98.3	11		2		9
	6	2	99.1	5		0		5
	6	2	99.2	5		0		5
	6	2	100.1	11		0		11
	6	2	100.2	12		1		11
	6	2	100.3	11		0		11
